FLAG_INCONSISTENCIA_VIG,CODCLI,VIG,VIG_ESPERADO_DA,ESTADOACADEMICO_DA,SITUACION_DA,DA_ESTADOACADEMICO,DA_SITUACION,ANIO_ING_ACT,SEM_ING_ACT
INCONSISTENTE,20192IECIREOL005,1,0,,,,,2026,1
INCONSISTENTE,20181IETMREOL016,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL005,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL017,1,0,,,,,2026,1
INCONSISTENTE,20201IETMRE002,1,0,,,,,2026,1
INCONSISTENTE,20191IETMREOL012,1,0,,,,,2026,1
INCONSISTENTE,20201IETMREOL004,1,0,,,,,2026,1
INCONSISTENTE,20201IETMREOL014,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL012,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL025,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL036,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL047,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL067,1,0,,,,,2026,1
INCONSISTENTE,20191IECSRE015,1,0,,,,,2026,1
INCONSISTENTE,20211IETMRE012,1,0,,,,,2026,1
INCONSISTENTE,20191IECSRE004,1,0,,,,,2026,1
INCONSISTENTE,20191IECSRE015,1,0,,,,,2026,1
INCONSISTENTE,20191IECSRE011,1,0,,,,,2026,1
INCONSISTENTE,20231IECIREOL054,1,0,,,,,2026,1
INCONSISTENTE,20231IECIREOL056,1,0,,,,,2026,1
INCONSISTENTE,20232IECIREOL001,1,0,,,,,2026,1
INCONSISTENTE,20232IECIREOL003,1,0,,,,,2026,1
INCONSISTENTE,20232IECIREOL010,1,0,,,,,2026,1
INCONSISTENTE,20251IADM029,1,0,,,,,2026,1
INCONSISTENTE,20191IECSRE002,1,0,,,,,2026,1
INCONSISTENTE,20191IECSRE009,1,0,,,,,2026,1
INCONSISTENTE,20201IECSRE001,1,0,,,,,2026,1
INCONSISTENTE,20201IECSRE006,1,0,,,,,2026,1
INCONSISTENTE,20201IECSRE017,1,0,,,,,2026,1
INCONSISTENTE,20211IECSRE005,1,0,,,,,2026,1
INCONSISTENTE,20211IECSRE010,1,0,,,,,2026,1
INCONSISTENTE,20211IECSRE026,1,0,,,,,2026,1
INCONSISTENTE,20211IECSRE028,1,0,,,,,2026,1
INCONSISTENTE,20212IECSRE001,1,0,,,,,2026,1
INCONSISTENTE,20221IECSRE001,1,0,,,,,2026,1
INCONSISTENTE,20221IECSRE010,1,0,,,,,2026,1
INCONSISTENTE,20221IECSRE015,1,0,,,,,2026,1
INCONSISTENTE,20231IECSRE003,1,0,,,,,2026,1
INCONSISTENTE,20231IECSRE013,1,0,,,,,2026,1
INCONSISTENTE,20231IECSRE019,1,0,,,,,2026,1
INCONSISTENTE,20231IECSRE022,1,0,,,,,2026,1
INCONSISTENTE,20231IECSRE025,1,0,,,,,2026,1
INCONSISTENTE,20231IECSRE026,1,0,,,,,2026,1
INCONSISTENTE,20191IECIREOL032,1,0,,,,,2026,1
INCONSISTENTE,20211IEMORE020,1,0,,,,,2026,1
INCONSISTENTE,20201IETMRE014,1,0,,,,,2026,1
INCONSISTENTE,20201IETMRE017,1,0,,,,,2026,1
INCONSISTENTE,20201IETMRE001,1,0,,,,,2026,1
INCONSISTENTE,20151IETMRE012,1,0,,,,,2026,1
INCONSISTENTE,20181IETMRE007,1,0,,,,,2026,1
INCONSISTENTE,20181IETMRE036,1,0,,,,,2026,1
INCONSISTENTE,20211IECSRE013,1,0,,,,,2026,1
INCONSISTENTE,20211IECIRE006,1,0,,,,,2026,1
INCONSISTENTE,20211IECIRE017,1,0,,,,,2026,1
INCONSISTENTE,20211IECIRE025,1,0,,,,,2026,1
INCONSISTENTE,20211IECIRE028,1,0,,,,,2026,1
INCONSISTENTE,20211IETMRE004,1,0,,,,,2026,1
INCONSISTENTE,20211IETMRE006,1,0,,,,,2026,1
INCONSISTENTE,20211IETMRE011,1,0,,,,,2026,1
INCONSISTENTE,20231IECIRE006,1,0,,,,,2026,1
INCONSISTENTE,20181IECIRE007,1,0,,,,,2026,1
INCONSISTENTE,20222IECIREOL012,1,0,,,,,2026,1
INCONSISTENTE,20231IECIREOL017,1,0,,,,,2026,1
INCONSISTENTE,20231IECIREOL033,1,0,,,,,2026,1
INCONSISTENTE,20232IECIREOL025,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL004,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL007,1,0,,,,,2026,1
INCONSISTENTE,20211IETMRE013,1,0,,,,,2026,1
INCONSISTENTE,20201IECSRE006,1,0,,,,,2026,1
INCONSISTENTE,20201IECSRE004,1,0,,,,,2026,1
INCONSISTENTE,20201IECSRE015,1,0,,,,,2026,1
INCONSISTENTE,20231IECIREOL071,1,0,,,,,2026,1
INCONSISTENTE,20211IECIREOL006,1,0,,,,,2026,1
INCONSISTENTE,20211IECIREOL017,1,0,,,,,2026,1
INCONSISTENTE,20211IECIREOL027,1,0,,,,,2026,1
INCONSISTENTE,20211IECIREOL037,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL010,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL014,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL038,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL041,1,0,,,,,2026,1
INCONSISTENTE,20181IECIRE015,1,0,,,,,2026,1
INCONSISTENTE,20251IADM004,1,0,,,,,2026,1
INCONSISTENTE,20182IETMRE001,1,0,,,,,2026,1
INCONSISTENTE,20191IETMRE007,1,0,,,,,2026,1
INCONSISTENTE,20191IETMRE015,1,0,,,,,2026,1
INCONSISTENTE,20201IETMRE005,1,0,,,,,2026,1
INCONSISTENTE,20201IETMRE008,1,0,,,,,2026,1
INCONSISTENTE,20191IETMREOL013,1,0,,,,,2026,1
INCONSISTENTE,20201IETMREOL011,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL013,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL014,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL042,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL043,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL002,1,0,,,,,2026,1
INCONSISTENTE,20212IECSREOL003,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL015,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL019,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL022,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL022,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL036,1,0,,,,,2026,1
INCONSISTENTE,20231IECIREOL038,1,0,,,,,2026,1
INCONSISTENTE,20231IECIREOL081,1,0,,,,,2026,1
INCONSISTENTE,20231IECIREOL088,1,0,,,,,2026,1
INCONSISTENTE,20232IECIREOL001,1,0,,,,,2026,1
INCONSISTENTE,20232IECIREOL007,1,0,,,,,2026,1
INCONSISTENTE,20232IECIREOL010,1,0,,,,,2026,1
INCONSISTENTE,20232IECIREOL013,1,0,,,,,2026,1
INCONSISTENTE,20211IECIREOL011,1,0,,,,,2026,1
INCONSISTENTE,20232IECIREOL011,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL003,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL024,1,0,,,,,2026,1
INCONSISTENTE,20252IADM004,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL018,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL024,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL025,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL048,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL068,1,0,,,,,2026,1
INCONSISTENTE,20222IETMREOL016,1,0,,,,,2026,1
INCONSISTENTE,20212IETMREOL003,1,0,,,,,2026,1
INCONSISTENTE,20212IETMREOL011,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL041,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL021,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL022,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL034,1,0,,,,,2026,1
INCONSISTENTE,20232IECIREOL017,1,0,,,,,2026,1
INCONSISTENTE,20232IECIREOL021,1,0,,,,,2026,1
INCONSISTENTE,20211IECIREOL029,1,0,,,,,2026,1
INCONSISTENTE,20212IECIREOL005,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL007,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL018,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL041,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL010,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL027,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL031,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL038,1,0,,,,,2026,1
INCONSISTENTE,20212IECSREOL005,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL011,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL027,1,0,,,,,2026,1
INCONSISTENTE,20222IETMREOL034,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL005,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL017,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL020,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL090,1,0,,,,,2026,1
INCONSISTENTE,20171IECIRE015,1,0,,,,,2026,1
INCONSISTENTE,20181IECIRE020,1,0,,,,,2026,1
INCONSISTENTE,20191IECIRE005,1,0,,,,,2026,1
INCONSISTENTE,20191IECIRE005,1,0,,,,,2026,1
INCONSISTENTE,20191IECIRE018,1,0,,,,,2026,1
INCONSISTENTE,20191IECIRE019,1,0,,,,,2026,1
INCONSISTENTE,20191IECIRE023,1,0,,,,,2026,1
INCONSISTENTE,20191IECIRE023,1,0,,,,,2026,1
INCONSISTENTE,20221IECSRE013,1,0,,,,,2026,1
INCONSISTENTE,20221IECSRE014,1,0,,,,,2026,1
INCONSISTENTE,20231IECSRE010,1,0,,,,,2026,1
INCONSISTENTE,20201IECIRE021,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL022,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL023,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL046,1,0,,,,,2026,1
INCONSISTENTE,20222IECIREOL001,1,0,,,,,2026,1
INCONSISTENTE,20222IECIREOL002,1,0,,,,,2026,1
INCONSISTENTE,20231IECIREOL012,1,0,,,,,2026,1
INCONSISTENTE,20231IECIREOL023,1,0,,,,,2026,1
INCONSISTENTE,20231IECIREOL030,1,0,,,,,2026,1
INCONSISTENTE,20231IECIREOL042,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL021,1,0,,,,,2026,1
INCONSISTENTE,20201IECSRE001,1,0,,,,,2026,1
INCONSISTENTE,20201IECSRE010,1,0,,,,,2026,1
INCONSISTENTE,20251TAMD014,1,0,,,,,2026,1
INCONSISTENTE,20211IECIREOL019,1,0,,,,,2026,1
INCONSISTENTE,20211IECIREOL020,1,0,,,,,2026,1
INCONSISTENTE,20211IECIREOL022,1,0,,,,,2026,1
INCONSISTENTE,20211IECIREOL023,1,0,,,,,2026,1
INCONSISTENTE,20211IECIREOL029,1,0,,,,,2026,1
INCONSISTENTE,20211IECIREOL039,1,0,,,,,2026,1
INCONSISTENTE,20191IECSRE015,1,0,,,,,2026,1
INCONSISTENTE,20211IECSRE011,1,0,,,,,2026,1
INCONSISTENTE,20201IECIRE019,1,0,,,,,2026,1
INCONSISTENTE,20201IECIRE023,1,0,,,,,2026,1
INCONSISTENTE,20201IECIRE025,1,0,,,,,2026,1
INCONSISTENTE,20201IECIRE019,1,0,,,,,2026,1
INCONSISTENTE,20201IECIRE023,1,0,,,,,2026,1
INCONSISTENTE,20201IECIRE025,1,0,,,,,2026,1
INCONSISTENTE,20201IECIRE029,1,0,,,,,2026,1
INCONSISTENTE,20201IECIRE031,1,0,,,,,2026,1
INCONSISTENTE,20191IECIREOL026,1,0,,,,,2026,1
INCONSISTENTE,20151IETMRE020,1,0,,,,,2026,1
INCONSISTENTE,20191IETMRE011,1,0,,,,,2026,1
INCONSISTENTE,20191IETMRE014,1,0,,,,,2026,1
INCONSISTENTE,20191IETMRE016,1,0,,,,,2026,1
INCONSISTENTE,20191IETMRE021,1,0,,,,,2026,1
INCONSISTENTE,20191IETMRE018,1,0,,,,,2026,1
INCONSISTENTE,20201IETMRE006,1,0,,,,,2026,1
INCONSISTENTE,20201IETMRE012,1,0,,,,,2026,1
INCONSISTENTE,20201IETMRE018,1,0,,,,,2026,1
INCONSISTENTE,20191IETMREOL006,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL008,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL009,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL015,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL020,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL021,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL028,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL029,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL032,1,0,,,,,2026,1
INCONSISTENTE,20201IETMREOL013,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL047,1,0,,,,,2026,1
INCONSISTENTE,20212IETMREOL015,1,0,,,,,2026,1
INCONSISTENTE,20212IETMREOL016,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL016,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL020,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL021,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL038,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL042,1,0,,,,,2026,1
INCONSISTENTE,20232IETMREOL025,1,0,,,,,2026,1
INCONSISTENTE,20201IETMREOL020,1,0,,,,,2026,1
INCONSISTENTE,20202IETMREOL001,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL001,1,0,,,,,2026,1
INCONSISTENTE,20191IETMREOL004,1,0,,,,,2026,1
INCONSISTENTE,20191IETMREOL005,1,0,,,,,2026,1
INCONSISTENTE,20201IETMREOL017,1,0,,,,,2026,1
INCONSISTENTE,20211IECIREOL044,1,0,,,,,2026,1
INCONSISTENTE,20211IECIREOL054,1,0,,,,,2026,1
INCONSISTENTE,20212IECIREOL002,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL014,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL016,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL020,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL024,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL026,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL028,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL035,1,0,,,,,2026,1
INCONSISTENTE,20222IECIREOL011,1,0,,,,,2026,1
INCONSISTENTE,20231IECIREOL046,1,0,,,,,2026,1
INCONSISTENTE,20231IECIREOL051,1,0,,,,,2026,1
INCONSISTENTE,20231IECIREOL058,1,0,,,,,2026,1
INCONSISTENTE,20231IECIREOL060,1,0,,,,,2026,1
INCONSISTENTE,20231IECIREOL063,1,0,,,,,2026,1
INCONSISTENTE,20231IECIREOL070,1,0,,,,,2026,1
INCONSISTENTE,20231IECIREOL073,1,0,,,,,2026,1
INCONSISTENTE,20211IEMORE001,1,0,,,,,2026,1
INCONSISTENTE,20211IEMORE005,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL024,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL006,1,0,,,,,2026,1
INCONSISTENTE,20232IECIREOL016,1,0,,,,,2026,1
INCONSISTENTE,20232IECIREOL023,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL020,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL001,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL014,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL005,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL009,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL017,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL048,1,0,,,,,2026,1
INCONSISTENTE,20222IECSREOL005,1,0,,,,,2026,1
INCONSISTENTE,20231IECSREOL042,1,0,,,,,2026,1
INCONSISTENTE,20231IECSREOL043,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL015,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL037,1,0,,,,,2026,1
INCONSISTENTE,20251IADM004,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL050,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL051,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL001,1,0,,,,,2026,1
INCONSISTENTE,20211IECIREOL027,1,0,,,,,2026,1
INCONSISTENTE,20211IECIREOL039,1,0,,,,,2026,1
INCONSISTENTE,20211IECIREOL044,1,0,,,,,2026,1
INCONSISTENTE,20211IECIREOL054,1,0,,,,,2026,1
INCONSISTENTE,20212IECIREOL002,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL010,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL014,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL016,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL024,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL026,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL028,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL054,1,0,,,,,2026,1
INCONSISTENTE,20232IECIREOL014,1,0,,,,,2026,1
INCONSISTENTE,20211IECIREOL011,1,0,,,,,2026,1
INCONSISTENTE,20212IECIREOL004,1,0,,,,,2026,1
INCONSISTENTE,20212IECIREOL005,1,0,,,,,2026,1
INCONSISTENTE,20221IECIREOL041,1,0,,,,,2026,1
INCONSISTENTE,20211IEMORE018,1,0,,,,,2026,1
INCONSISTENTE,20191IECIRE013,1,0,,,,,2026,1
INCONSISTENTE,20191IECIRE023,1,0,,,,,2026,1
INCONSISTENTE,20191IECIRE040,1,0,,,,,2026,1
INCONSISTENTE,20202IECIREOL009,1,0,,,,,2026,1
INCONSISTENTE,20211IETMRE002,1,0,,,,,2026,1
INCONSISTENTE,20211IETMRE010,1,0,,,,,2026,1
INCONSISTENTE,20211IETMRE020,1,0,,,,,2026,1
INCONSISTENTE,20211IETMRE013,1,0,,,,,2026,1
INCONSISTENTE,20211IETMRE019,1,0,,,,,2026,1
INCONSISTENTE,20192IECIREOL003,1,0,,,,,2026,1
INCONSISTENTE,20201IECIRE020,1,0,,,,,2026,1
INCONSISTENTE,20201IECIRE030,1,0,,,,,2026,1
INCONSISTENTE,20201IECIRE031,1,0,,,,,2026,1
INCONSISTENTE,20201IETMRE013,1,0,,,,,2026,1
INCONSISTENTE,20201IECIREOL001,1,0,,,,,2026,1
INCONSISTENTE,20181IETMRE004,1,0,,,,,2026,1
INCONSISTENTE,20191IETMREOL009,1,0,,,,,2026,1
INCONSISTENTE,20201IETMREOL008,1,0,,,,,2026,1
INCONSISTENTE,20191IETMREOL001,1,0,,,,,2026,1
INCONSISTENTE,20191IETMREOL007,1,0,,,,,2026,1
INCONSISTENTE,20191IETMREOL008,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL011,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL018,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL019,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL026,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL035,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL040,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL041,1,0,,,,,2026,1
INCONSISTENTE,20232IETMREOL026,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL048,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL049,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL060,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL061,1,0,,,,,2026,1
INCONSISTENTE,20212IETMREOL002,1,0,,,,,2026,1
INCONSISTENTE,20211IEMORE017,1,0,,,,,2026,1
INCONSISTENTE,20212IETMREOL008,1,0,,,,,2026,1
INCONSISTENTE,20212IETMREOL017,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL013,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL044,1,0,,,,,2026,1
INCONSISTENTE,20211IETMREOL062,1,0,,,,,2026,1
INCONSISTENTE,20212IETMREOL018,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL008,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL014,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL029,1,0,,,,,2026,1
INCONSISTENTE,20232IETMREOL014,1,0,,,,,2026,1
INCONSISTENTE,20241TAMD024,1,0,,,,,2026,1
INCONSISTENTE,20211IEMORE001,1,0,,,,,2026,1
INCONSISTENTE,20211IEMORE018,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL017,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL047,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL067,1,0,,,,,2026,1
INCONSISTENTE,20222IETMREOL005,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL013,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL044,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL052,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL064,1,0,,,,,2026,1
INCONSISTENTE,20222IETMREOL003,1,0,,,,,2026,1
INCONSISTENTE,20222IETMREOL017,1,0,,,,,2026,1
INCONSISTENTE,20222IETMREOL017,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL028,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL030,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL031,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL043,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL058,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL063,1,0,,,,,2026,1
INCONSISTENTE,20222IETMREOL002,1,0,,,,,2026,1
INCONSISTENTE,20222IETMREOL009,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL004,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL055,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL074,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL076,1,0,,,,,2026,1
INCONSISTENTE,20232IETMREOL001,1,0,,,,,2026,1
INCONSISTENTE,20251IADM004,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL039,1,0,,,,,2026,1
INCONSISTENTE,20222IETMREOL006,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL001,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL056,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL058,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL059,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL077,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL045,1,0,,,,,2026,1
INCONSISTENTE,20211IEMORE003,1,0,,,,,2026,1
INCONSISTENTE,20211IEMORE004,1,0,,,,,2026,1
INCONSISTENTE,20211IEMORE010,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL065,1,0,,,,,2026,1
INCONSISTENTE,20222IETMREOL035,1,0,,,,,2026,1
INCONSISTENTE,20191IECSRE014,1,0,,,,,2026,1
INCONSISTENTE,20201IECSRE008,1,0,,,,,2026,1
INCONSISTENTE,20211IECSRE004,1,0,,,,,2026,1
INCONSISTENTE,20211IECSRE014,1,0,,,,,2026,1
INCONSISTENTE,20211IECSRE020,1,0,,,,,2026,1
INCONSISTENTE,20221IECSRE004,1,0,,,,,2026,1
INCONSISTENTE,20221IECSRE007,1,0,,,,,2026,1
INCONSISTENTE,20211IECIRE002,1,0,,,,,2026,1
INCONSISTENTE,20221IECIRE001,1,0,,,,,2026,1
INCONSISTENTE,20231IECIRE015,1,0,,,,,2026,1
INCONSISTENTE,20231IECIRE021,1,0,,,,,2026,1
INCONSISTENTE,20171IECIRE015,1,0,,,,,2026,1
INCONSISTENTE,20181IECIRE020,1,0,,,,,2026,1
INCONSISTENTE,20191IECIRE005,1,0,,,,,2026,1
INCONSISTENTE,20191IECIRE018,1,0,,,,,2026,1
INCONSISTENTE,20191IECIRE019,1,0,,,,,2026,1
INCONSISTENTE,20191IECIRE028,1,0,,,,,2026,1
INCONSISTENTE,20191IECIRE029,1,0,,,,,2026,1
INCONSISTENTE,20201IECIRE021,1,0,,,,,2026,1
INCONSISTENTE,20211IECIRE002,1,0,,,,,2026,1
INCONSISTENTE,20211IECIRE020,1,0,,,,,2026,1
INCONSISTENTE,20221IECIRE001,1,0,,,,,2026,1
INCONSISTENTE,20231IECIRE015,1,0,,,,,2026,1
INCONSISTENTE,20231IECIRE019,1,0,,,,,2026,1
INCONSISTENTE,20201IECIREOL027,1,0,,,,,2026,1
INCONSISTENTE,20211IETMRE007,1,0,,,,,2026,1
INCONSISTENTE,20211IETMRE015,1,0,,,,,2026,1
INCONSISTENTE,20191IETMRE011,1,0,,,,,2026,1
INCONSISTENTE,20211IEMORE009,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL012,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL025,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL034,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL040,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL046,1,0,,,,,2026,1
INCONSISTENTE,20211IECSREOL047,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL024,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL032,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL037,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL044,1,0,,,,,2026,1
INCONSISTENTE,20221IECSREOL052,1,0,,,,,2026,1
INCONSISTENTE,20222IECSREOL002,1,0,,,,,2026,1
INCONSISTENTE,20222IECSREOL004,1,0,,,,,2026,1
INCONSISTENTE,20222IECSREOL009,1,0,,,,,2026,1
INCONSISTENTE,20211IEMORE007,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL046,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL050,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL051,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL059,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL062,1,0,,,,,2026,1
INCONSISTENTE,20221IETMREOL066,1,0,,,,,2026,1
INCONSISTENTE,20222IETMREOL001,1,0,,,,,2026,1
INCONSISTENTE,20222IETMREOL024,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL015,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL021,1,0,,,,,2026,1
INCONSISTENTE,20231IETMREOL037,1,0,,,,,2026,1
INCONSISTENTE,20231IECSREOL024,1,0,,,,,2026,1
INCONSISTENTE,20231IECSREOL065,1,0,,,,,2026,1
INCONSISTENTE,20231IECSREOL073,1,0,,,,,2026,1
INCONSISTENTE,20231IECSREOL096,1,0,,,,,2026,1
INCONSISTENTE,20231IECSREOL099,1,0,,,,,2026,1
INCONSISTENTE,20232IECSREOL004,1,0,,,,,2026,1
INCONSISTENTE,20232IECSREOL009,1,0,,,,,2026,1
